"e","a","i","om","w","ma","epoch","H","albedo","diameter","class","name"
.08875781597670569,3.022141983115435,4.589928511936592,91.92775615705769,29.9914737202422,151.5921080513127,2459800.5,13.31,0.056,12.909,MBA,Soldan
.2215214890408206,2.919775465628028,7.216777555174574,300.7111120168644,310.4005602081911,133.699849656808,2459800.5,13.23,0.085,12.152,MBA,
.1292618941467406,3.971189285581888,7.74164239933888,318.2120430755211,192.4398422147343,319.859237628821,2459800.5,12.03,0.069,21.065,OMB,
.1741734328226156,3.223444303125529,8.428516951439795,117.1975309690561,233.6043191646143,149.0371737390485,2459800.5,13.08,0.076,14.546,OMB,Sehnal
.03589766223506052,2.998255776272035,10.94355764815787,100.7532586754897,165.308507002902,49.97191565981419,2459800.5,12.44,0.147,12.034,MBA,
.1648244936138521,2.590537658395802,12.81152718710526,198.0675861441154,134.9836276386046,31.68208298962365,2459800.5,13.17,0.0391,18.52,MBA,
.02833803790091537,2.716884536595021,25.1463901182077,158.7285346604887,185.9581281839739,26.41381397714989,2459800.5,12.98,0.101,12.642,MBA,
.164725034493577,2.666674510087185,10.87182810252251,305.1618546011947,326.0956249855936,184.4872674630742,2459800.5,12.63,0.048,21.031,MBA,Alexgibbs
.5452272400878858,3.096191760958259,17.17618935232876,229.1537872491402,84.90830872247861,91.40015652146865,2459800.5,14.09,0.081,6.688,MCA,
.1201563203897999,3.106997091593994,2.252369589959343,132.8979859837702,85.23771317898586,307.9468528986175,2459800.5,12.65,0.075,17.639,MBA,
.08560515000539459,5.141546037788238,8.667405128579841,41.38484728499211,25.44745785226518,14.69655933512432,2459800.5,11.45,0.066,28.530,TJN,
.1888105480928549,3.127734111463373,2.390850909631235,113.1516297083851,117.6934351552325,305.1733387230859,2459800.5,13.03,0.071,15.042,MBA,
.1796053268899854,3.216143075845129,.2737952856366167,115.0241061581786,275.5380824589744,28.63143588330095,2459800.5,14.13,0.069,8.406,OMB,
.1783557169149075,3.163713683828687,1.413665719658162,146.5165558815035,206.5847335552767,120.0863120323912,2459800.5,13.52,0.070,11.199,MBA,
.0368030119352311,3.156886628295313,10.05690791302672,311.0353756347072,107.0116193559035,68.30021602021223,2459800.5,13.09,0.120,11.611,MBA,
.2204019255156871,2.799459997596018,8.776027682063448,118.8479184389545,299.3262551086087,315.6220856567938,2459800.5,13.41,0.059,12.674,MBA,
.06131768473351017,3.179111728756558,9.1479881859876,173.5245668412995,259.9842397202559,49.20721299198305,2459800.5,13.53,0.067,12.410,MBA,
.09164248221693869,5.210285476559824,14.99800068403711,284.4441901439556,128.1670380352683,349.7459108380186,2459800.5,10.62,0.0369,57.54,TJN,
.04025692407089951,3.385019778445439,5.197774868833987,128.3114411626736,181.9981549915098,27.75080260560974,2459800.5,13.56,0.100,9.609,OMB,
.1284829696262187,3.183722299929992,16.66985662089142,313.3764284985921,24.50750155626292,138.0055512594084,2459800.5,12.62,0.045,20.659,MBA,Landstreet
.102893712867103,3.157432625448272,21.21103496214844,178.2600090102235,107.9358441618643,300.5453098813108,2459800.5,12.90,0.066,14.974,MBA,Ogawamachi
.0862821702213178,3.199600260707663,15.26413062669535,356.3319723593481,142.4810396246798,359.870496211687,2459800.5,12.65,0.064,17.641,MBA,Higashichichibu
.1661994310738188,2.731337913877196,5.421302202592758,175.5851711592659,144.7227241707026,238.4729965045163,2459800.5,13.86,0.035,12.620,MBA,
.303387071163828,2.735279123261815,9.706592801210801,156.8354824527651,229.3904114470839,124.4688722893195,2459800.5,12.73,0.096,14.220,MBA,Iglika
.1492269657951029,3.169484388735819,1.657761461447749,66.60309026293194,286.5525027319779,198.7946291052499,2459800.5,13.34,0.082,12.783,MBA,Zhilyaev
.1179043404793296,3.259857729021307,2.715707097731632,124.0118451659055,269.1357646169461,97.84390258872858,2459800.5,13.37,0.073,12.380,OMB,Nikitamikhalkov
.1600912438466532,3.186877375115965,18.192309668756,181.8531789929083,148.0439691066632,214.8301071106366,2459800.5,13.39,0.026,16.595,MBA,Ipatov
.2409164144690348,2.638678232854236,28.50837020842777,37.51711485258355,254.8525923240256,302.4465659400739,2459800.5,13.44,0.028,17.541,MBA,
.1638454945444033,3.198871453498538,2.606621915927797,125.5869325608163,171.3591121888682,248.0237415864816,2459800.5,13.34,0.081,11.716,MBA,
.1017603000492621,3.246685496459439,6.559827002871446,5.916819715734889,312.0442188117411,187.9744159959091,2459800.5,12.48,0.220,10.767,OMB,
.06884511039821736,3.227900062980935,15.63676415240694,192.9279203502929,65.49915564183547,266.3094174716488,2459800.5,12.26,0.048,21.248,OMB,
.4021004409305385,1.714776685960966,11.41924412227794,158.2230439905026,51.33917555935601,334.6197084669924,2459800.5,18.78,0.14,0.6,AMO,
.1537212409758962,3.137843970393777,2.425611990058873,78.65067340710912,252.656707819325,205.3766241289414,2459800.5,13.94,0.080,10.252,MBA,
.2137201322359301,3.20086153553971,27.86111016493485,36.51908521404246,258.1026563783023,188.7330317421395,2459800.5,12.28,0.086,19.785,OMB,
.1349416463908243,3.056418844245442,9.480800520153943,229.3021770785155,99.81867716840011,302.0005851245547,2459800.5,12.85,0.182,10.307,MBA,
.126982279028862,3.14433385134314,21.76587404036291,19.55077194329047,64.21498137453698,121.2807545374126,2459800.5,12.73,0.127,12.943,MBA,Laval
.1969428577894212,2.323608888299606,4.746662952166438,112.9448151119799,290.7017035218915,245.4467107784393,2459800.5,13.92,0.046,10.755,MBA,Katotsuyoshi
.1812091552174789,3.182525278704177,1.601212999278752,66.60377179264489,275.3283569584406,206.9512128693991,2459800.5,13.43,0.081,10.667,MBA,Lazaridis
.1650921494718432,2.969691040538116,12.85773369126957,218.1803739493988,156.9176570032185,311.109760029979,2459800.5,12.55,0.174,11.571,MBA,Kinkowan
.18646556580803,3.094624613159496,1.658550670709935,123.4998423194628,290.2743548453921,155.4555383762995,2459800.5,13.70,0.069,11.050,MBA,
.1418555242658608,3.05842176135925,9.554994434995949,261.1697103625956,112.838949709157,234.17783596572,2459800.5,12.63,0.209,10.549,MBA,
.1470467500009586,3.238985128175573,17.2874962878802,190.4239882351772,124.1511602731202,262.4462812427801,2459800.5,13.72,0.079,11.364,OMB,
.2281269602216647,2.441170082057309,14.20763475767283,130.0200807584374,205.6053287248082,196.4170910741121,2459800.5,12.91,0.145,11.107,MBA,
.1685165082827527,3.166787656433962,2.252743576979323,121.9678954251058,357.9694832663424,38.55100765070939,2459800.5,13.38,0.117,10.723,MBA,
.1369102946624191,3.15299773120689,5.902222400240534,49.01096370402878,289.39730071,221.447865405338,2459800.5,13.41,0.143,10.605,MBA,Plekhanov
.2460571319088111,2.743723913795905,7.294073373502958,239.5239430903396,143.3725393379127,54.81449217890333,2459800.5,13.91,0.044,11.201,MBA,Bistar
.3173834897074714,2.65480800796253,9.779488548118668,81.26057637535774,339.2257443917496,161.5204288546273,2459800.5,13.34,0.114,10.367,MBA,
.1458612047713966,5.262935960043457,6.4829870408337,179.007795351085,254.49454512,343.4843937864755,2459800.5,12.19,0.086,17.245,TJN,
.148353699175883,3.203359188614471,2.358587729832637,98.11569521244716,124.1302561939326,311.5115713323365,2459800.5,13.58,0.089,10.224,OMB,Ural
.2018574961040655,3.21358852520884,23.55311933074873,169.9998605583845,300.1225879383624,9.224334804770651,2459800.5,13.54,0.035,17.925,OMB,Kazuyukihanda
.2201912086402526,2.750027202620914,7.06855097684793,25.49971756135857,259.7069312122221,227.7330154050448,2459800.5,13.66,0.084,10.364,MBA,Itagaki
.1302634707995377,3.230443374919119,1.701554644901161,68.28095916693367,319.7617709221508,109.9240514699168,2459800.5,13.73,0.099,8.836,OMB,
.1560815002451937,3.13502432778735,3.363597494415122,102.776138669374,283.049704517013,170.3031164978445,2459800.5,13.66,0.061,10.699,MBA,
.1390852227796109,3.215801192522532,1.332816174796033,168.6129308233969,230.3829659726969,104.8108103273537,2459800.5,13.61,0.088,10.247,OMB,
.120628111911481,3.246617987429271,2.241781672872954,131.44577878585,232.4604256372929,126.7981094158462,2459800.5,13.88,0.082,9.267,OMB,
.2266744721657001,2.846756357467192,4.71885372388859,114.1706231541673,181.3498246721595,151.2417195592271,2459800.5,13.46,0.075,11.623,MBA,Heasley
.2540508507167255,2.608137770336667,10.56429096822221,255.6240563988897,60.51406268346825,255.2458786892329,2459800.5,14.03,0.042,10.809,MBA,Hokule'a
.2848002328808925,3.997326962317721,10.88022002172585,345.9747139927173,37.17332972430449,339.6274931484595,2459800.5,12.56,0.070,18.173,OMB,
.09721587587429778,3.153106658557832,7.317197628005362,140.9498192391604,76.89663294262873,266.9842538985674,2459800.5,12.92,0.065,16.447,MBA,Irtish
.159261862442964,3.168643151175791,27.29515544701834,132.5645362659796,313.46209534819,59.33440878389241,2459800.5,13.42,0.091,12.751,MBA,Arcadiopoveda
.1415816043223428,2.625629865009487,14.34266142495024,61.85030291496145,348.5279414761569,220.1699340277803,2459800.5,12.30,0.277,10.049,MBA,
.0793474349259117,3.149725074636044,15.27583490892645,91.23172838881932,162.5788743945171,326.1449098366358,2459800.5,12.20,0.084,17.461,MBA,Benbryan
.1822817845457396,2.770286606848208,9.061152409444237,8.458695521371835,85.28484134454827,16.91746554250492,2459800.5,14.23,0.047,10.218,MBA,
.1074270709063439,3.161273259356178,12.4469374635401,33.35010234128807,192.8812604063295,316.864054121414,2459800.5,13.01,0.125,13.008,MBA,
.0868347118425298,3.001542783068633,18.2871166112674,26.39544701060167,55.17809684315237,210.5513024827607,2459800.5,12.97,0.071,12.570,MBA,
.1843600692182528,3.170217328357729,2.754967358101112,105.1154782628685,153.1764634385844,320.2674038969884,2459800.5,13.17,0.092,12.646,MBA,
.342674406222498,2.285845341485963,9.014214373793488,77.72404513313145,216.4843333469744,85.45338290351748,2459800.5,14.48,0.378,3.134,MCA,
.1463744660435767,3.149241745006832,1.467067546434969,157.9139715621228,264.924890598708,118.8361033030362,2459800.5,13.65,0.076,10.567,MBA,Rajivgupta
.09089772560190086,2.983159661783602,8.961889837410371,278.4294892670813,40.10007984796705,13.60655812404819,2459800.5,12.97,0.147,10.461,MBA,
.05446194886777661,3.145805454931119,15.83819953924442,332.5795971912959,16.91558056277495,215.2577675691592,2459800.5,13.10,0.086,13.675,MBA,Vandervelden
.1287184589433656,3.987697148557504,5.76500755864001,195.5368210533241,247.8968152786057,35.46057122033088,2459800.5,11.59,0.206,16.109,OMB,Beletic
.04406758123093441,3.024020088394314,10.64375704553464,20.82796798236511,161.4934242494702,306.8027819364028,2459800.5,12.78,0.189,10.126,MBA,
.03206753575848253,5.211996738860901,4.446554418543731,1.466890686797199,7.537610570719726,59.78229348669455,2459800.5,10.68,0.060,43.169,TJN,
.150338449997111,2.615655197499174,12.21643807453256,270.0826760994241,20.09458128415174,314.8239467669777,2459800.5,12.10,0.148,12.529,MBA,
.05983866349140328,3.005752191362582,9.613718785435248,353.0389071499586,112.1565825963417,139.8254714578225,2459800.5,12.66,0.101,12.379,MBA,
.2540433604804954,2.795505668155767,6.10782050792364,291.2723855966146,107.2423841893156,16.85429326151438,2459800.5,13.38,0.042,16.195,MBA,Klarasmi
.1724390743370702,2.77297521224597,13.02358992967856,5.070645657928714,318.8002993248859,147.8929638456265,2459800.5,12.94,0.053,15.097,MBA,
.0421661371118335,5.241391579612888,13.65474927564733,156.0474788533448,286.4044010271589,10.78265846834972,2459800.5,11.43,0.087,25.942,TJN,
.08547197811783275,2.669184497080705,4.620537525255659,175.4892234231681,65.92381458412784,331.9799409097715,2459800.5,14.05,0.059,10.086,MBA,
.05251353567459027,3.168632305386224,8.206837942378169,317.296774868201,285.5322972140877,286.9265623351963,2459800.5,13.27,0.074,12.829,MBA,
.1608129183957124,3.19632914104008,2.391141417912952,119.1473706082795,207.1045752421547,159.8981238783101,2459800.5,13.26,0.080,12.919,MBA,
.1481748000777711,3.16727698308229,8.461196951343961,133.0382776370503,76.23721985440031,309.7949766069298,2459800.5,12.68,0.046,19.663,MBA,
.06978326132183373,3.169898708305178,8.928400078420367,347.2156393722691,321.0404127420158,217.8059758074578,2459800.5,13.20,0.083,12.728,MBA,
.1917195216939543,3.131851606933312,16.77089755914674,351.8578170052571,95.72085672014457,78.91826422535921,2459800.5,13.21,0.053,13.260,MBA,
.05437997180975081,3.215832288369213,11.63081633099178,51.76410660962878,352.2666503803033,83.01309561401081,2459800.5,13.16,0.164,10.951,OMB,
.02678250816633264,3.087712310299328,8.653633248516273,112.6859840220498,331.4785965029849,135.7788243535802,2459800.5,12.80,0.046,19.453,MBA,
.1861534876715701,3.207018454492316,1.119672729845966,24.62327276921871,313.7800973447511,166.5476297811973,2459800.5,13.57,0.183,8.953,OMB,
.1408785161924092,3.056906114780321,9.223389213203323,9.887544707703206,8.742085676957425,192.6249081594335,2459800.5,13.35,0.056,14.142,MBA,
.1217844409548995,2.985838148961239,9.628864613248965,241.6322622317584,139.9748950066603,254.6257035621402,2459800.5,12.94,0.110,10.045,MBA,Edgarchavez
.1445454139817693,3.05548218492312,5.494024179640555,13.13075769962247,303.12618663,279.4719221423604,2459800.5,13.58,0.069,12.106,MBA,
.1856309445821017,3.034866175145832,3.421058434548848,29.20605660192934,93.18729535933664,142.0066319689944,2459800.5,13.50,0.060,11.481,MBA,
.1505221345673763,3.225680321864592,1.299769602402469,147.6471733367642,133.094998474097,252.617150442399,2459800.5,13.62,0.067,11.224,OMB,
.2044280286544891,3.208921056959174,.829336332883869,31.74840876905075,275.0097521394068,244.5056293472543,2459800.5,13.76,0.084,9.572,OMB,
.09391883960758184,3.123514776445069,5.818751737829161,200.187331084267,162.0623072695213,226.8912716694765,2459800.5,13.04,0.076,15.256,MBA,GAISH
.3117472860747353,2.696789022995458,6.249668156621848,321.1175615335475,31.64630697403127,250.374569953247,2459800.5,13.66,0.217,10.184,MBA,Beletskij
.1620722927235181,5.149186790516713,2.936032648589231,194.7617416703455,186.1441217950048,48.98867164785617,2459800.5,11.95,0.098,22.330,TJN,Atreus
.08411329702962961,5.180811714196694,11.36625601597077,154.7651627206029,245.4193390166719,35.81631715582962,2459800.5,12.30,0.159,19.176,TJN,Thyestes
.2367189102070691,3.041801324930481,2.753957480223361,346.5426686933066,300.8943053632946,104.3238842769455,2459800.5,13.47,0.100,10.100,MBA,Syoyou
.129474837188965,3.171595739886115,8.184849099247664,81.64985564337502,335.4920463736414,352.281385865749,2459800.5,13.30,0.065,13.073,MBA,
.2168415047663852,2.791098188015837,7.621445436854676,10.00940833542845,293.8100080902477,217.3635980556281,2459800.5,14.03,0.045,11.062,MBA,
.168039539370672,2.907765922467425,8.239966499205313,217.6865386214697,147.6600011982262,39.93959710673558,2459800.5,13.06,0.058,14.561,MBA,Mindeli
.103842770417381,3.245605248397551,5.429269722004809,17.12731257660951,352.1137199365295,155.3980684378314,2459800.5,13.10,0.052,16.786,OMB,
.2617524674214911,3.074752861459951,2.335567120127355,10.27451247250233,311.9687244145435,323.2436992948593,2459800.5,13.75,0.063,11.598,MBA,Nicollier
.1076458893727607,3.188589054948883,15.23406639189298,143.8846165455534,78.67583227869787,326.4309745264545,2459800.5,13.16,0.065,14.348,MBA,Maxfrisch
.2408799992772708,3.954257860801136,4.901744588880567,209.097282911725,210.2692070372791,87.23109713443992,2459800.5,13.18,0.058,13.908,OMB,Hegel
.1366807537428953,3.183553972556309,4.157052345209899,302.4159645988731,345.2946597365468,279.6598914030313,2459800.5,13.14,0.089,12.831,MBA,
.2189040324565369,3.303123345612966,.9840946814435101,5.733922078616327,314.5357683863346,169.3899937463408,2459800.5,14.06,0.069,9.180,OMB,Pyramus
.0612755393103071,3.042098741478108,12.30938639646079,65.44441509392408,331.3943250103073,5.246641617288102,2459800.5,12.76,0.135,11.420,MBA,Zauberflote
.0706360863954292,3.09405055324582,10.00741641591386,328.7998091764895,104.7385315392429,170.3533222146484,2459800.5,12.42,0.255,10.009,MBA,Paskoff
.1498404101309574,3.179724901527382,4.374118135802485,301.2899959380177,74.98993659330958,181.0359581330023,2459800.5,13.02,0.080,14.173,MBA,
.1224626929697233,3.009281241400043,11.98512177316956,97.22507068663106,271.9798710586871,336.7145999762967,2459800.5,12.45,0.195,11.555,MBA,Miyairi
.0927548833546034,3.182781871302026,15.79223703503672,202.1650129948291,229.6355889922372,104.2842262760919,2459800.5,13.53,0.060,11.378,MBA,Stevebaker
.02219489055703629,3.197882307606315,21.25585132157731,207.5851565595966,339.9063493397084,24.0623840898978,2459800.5,12.38,0.042,25.708,MBA,Masanoriabe
.1702064725135428,3.139355879073154,1.601077698272345,140.4715800266688,193.3842993346033,267.0029682409653,2459800.5,13.80,0.057,11.641,MBA,Toshikazu
.06729037409386204,3.213468333645122,9.540784793167003,193.6922217916589,53.30889362625953,302.3642533153932,2459800.5,13.89,0.104,8.241,OMB,Robertobacci
.3440615266977047,3.007473918965956,8.42906986793888,52.12332442096367,319.2975648298964,276.0232688573201,2459800.5,13.67,0.050,13.665,MBA,Tryggvason
.03011481258012288,2.87946337549279,8.114039511913672,201.1212530679377,138.3989527852267,90.27235299133908,2459800.5,13.31,0.041,15.181,MBA,
.09379352684235635,3.068259418190875,3.248769209590027,224.2902680225529,155.5989873809237,251.1167603209747,2459800.5,13.18,0.047,16.045,MBA,Archytas
.1420846623510979,3.236999411044812,2.311898289317041,69.25980269193487,314.6976563877708,117.8674502578736,2459800.5,14.14,0.099,7.674,OMB,
.2280252062201524,2.661912969885755,11.23307415090759,244.9303067222999,212.0847980789508,139.3792264305369,2459800.5,13.66,0.082,10.660,MBA,
.2036278923455588,5.176920827704944,12.02327796251318,258.393210431077,165.1540790446703,2.623729686915269,2459800.5,10.76,0.101,33.292,TJN,
.1224788453373023,3.205397757525601,3.902507549741835,315.1346728642393,335.557580082164,249.2170106767471,2459800.5,13.44,0.090,12.746,OMB,Heddal
.1358435559863623,3.21301651995411,3.013864020739268,137.2620300944389,18.60738135328882,2.454204890525232,2459800.5,14.14,0.090,8.424,OMB,
.09011516029780993,3.000137378323857,1.833255197844462,299.6150532104807,63.74400381537475,299.3103908944647,2459800.5,13.31,0.057,15.379,MBA,Barbaradixon
.2307690674985258,3.09608658437941,7.284688135508132,147.5390182270216,246.6452176775998,174.2644434275506,2459800.5,13.44,0.070,12.083,MBA,
.04511801150327814,3.165569003408379,9.069172067852314,359.7483605417248,230.3458442546918,328.9164886735348,2459800.5,12.63,0.030,21.533,MBA,
.1416810415854661,3.185855241607677,15.69233347329877,165.3099125943154,253.602251744894,136.7162864659538,2459800.5,13.17,0.056,14.836,MBA,
.1216101365634095,3.103322685705237,1.992853372645828,52.05449913217271,106.343862329828,75.90252046181672,2459800.5,13.60,0.051,11.487,MBA,
.00778352470049258,3.153125366902473,9.061351264451643,339.2761247484277,120.3003547534644,112.5550766650565,2459800.5,12.52,0.054,18.076,MBA,
.13301199026126,3.09745990429985,1.962106899381645,91.2953344223374,193.0958829105909,349.7883954416075,2459800.5,13.11,0.073,13.580,MBA,
.1416354752052565,3.213194780991576,1.378279924273763,174.1919886360625,276.8667057826108,69.41199501891673,2459800.5,14.41,0.080,7.106,OMB,
.07530373672989521,3.230029967061586,7.271367744970626,305.0866184721617,312.4847436405819,255.458745043983,2459800.5,14.01,0.082,8.844,OMB,Howell
.02527579636491315,3.016024691204184,9.700441905771033,355.9644194782764,124.3062374329845,243.3191809747667,2459800.5,12.25,0.122,12.012,MBA,Beegees
.09653263754918442,5.17808817791228,12.98230368949245,50.3233557492007,4.556777643886449,27.78651564933629,2459800.5,11.82,0.091,21.075,TJN,Polymele
.07807401934472352,2.947028632331231,11.09903096860892,99.8131433251333,119.0105953781711,93.85229324990438,2459800.5,12.86,0.167,10.276,MBA,
.1969035056306103,2.938777931466254,27.1168293104235,148.2690536190463,55.21597436663769,129.2140106942338,2459800.5,13.30,0.074,13.797,MBA,
.03625163481464773,3.232630696330921,20.82505644404117,301.4913836693869,108.9411741417381,47.29453106147934,2459800.5,12.02,0.081,22.587,OMB,
.04930795764255107,2.782112933892189,9.798031886972527,113.7537279462126,286.908160012043,44.68584054602258,2459800.5,12.90,0.061,15.599,MBA,
.01794576060847215,3.190908175445614,6.989371751575278,200.3891522254128,109.0894395942139,193.2345031360402,2459800.5,13.40,0.058,13.880,MBA,
.05346466777546515,3.051136838639279,8.627907414734072,301.3361354774522,316.8013977861073,349.7643275905805,2459800.5,13.09,0.161,10.005,MBA,
.1007042728798441,3.122260820974522,6.872458527076783,186.2842500179672,19.79764011858649,15.11035037104074,2459800.5,13.07,0.073,14.168,MBA,
.1128564513321903,3.111280366660678,16.10282310310008,349.9355544872873,31.57698470071885,153.707594981429,2459800.5,13.67,0.074,10.672,MBA,
.1307249564720314,3.163456820323544,1.659100407741997,53.17052875616007,162.5553213705596,326.6141480740338,2459800.5,13.09,0.096,12.345,MBA,
.2765059714444075,2.998793373328444,20.49531145055748,1.341403880369508,6.148806225352482,286.0071814909575,2459800.5,12.34,0.068,19.323,MBA,
.1103206857119187,3.215202575732667,3.953402786629908,227.9836488971642,231.6825783876936,23.26916490267623,2459800.5,13.43,0.102,11.495,OMB,
.04853845130210065,3.230184083099247,15.93380918214934,128.8315472592491,45.05681896665973,310.1680933376584,2459800.5,12.75,0.046,22.077,OMB,
.006666022637990524,3.246375673797572,8.93800243297861,57.91621271204239,312.6390295623902,116.0991771857859,2459800.5,12.96,0.037,18.102,OMB,Siegfried
.150001936613327,3.104803240481232,10.42930810987425,147.3937788471912,228.310564910021,192.8998534595388,2459800.5,12.91,0.046,20.225,MBA,
.1963753413690077,3.05563075026488,3.513541951989225,80.35614135151719,269.9812456455268,280.4372128718103,2459800.5,13.82,0.103,10.389,MBA,
.2019425398429718,3.216933387091825,18.22224402961245,230.6022520431137,99.87047186362696,206.6386474821862,2459800.5,11.69,0.048,35.539,OMB,
.1364572239732654,2.676872662147048,12.69616448563633,145.3028639248778,350.1558858452792,95.11602339414281,2459800.5,13.79,0.071,10.392,MBA,
.08548847893998641,2.99406568763275,9.153599282581578,245.4744537466347,64.81430425550494,35.77216915572127,2459800.5,13.07,0.134,10.018,MBA,
.09624287094842003,2.54650373295599,10.52287631393373,168.0616316447381,170.3972020480605,80.96587551927794,2459800.5,13.70,0.037,13.526,MBA,
.1515322135092067,3.23866407188304,.1627760645527548,78.78297612672057,273.4725600518045,166.4355556733749,2459800.5,14.03,0.097,7.783,OMB,
.1078392036004673,3.230918361301782,2.750339270487269,123.0265422797214,344.3812053488177,38.79366687050577,2459800.5,13.60,0.083,10.560,OMB,
.1837117964039998,3.193371785240542,5.212688196519537,25.97894493907783,291.5087086388651,252.0578331471101,2459800.5,13.92,0.065,11.445,MBA,
.1148472490588515,3.201897725740295,5.249926767287403,29.67660216950227,259.0235791751137,267.3913310126228,2459800.5,13.21,0.100,13.291,OMB,
.09702568794416654,3.141685205184114,12.90099015899315,187.914811684053,339.1551627770878,357.2727703356478,2459800.5,12.80,0.067,19.975,MBA,
.03531990310801057,3.140590964569342,21.57808752442779,220.11197769845,113.0570166512591,238.5746456613225,2459800.5,13.31,0.050,15.676,MBA,
.1492963572371095,3.148841116766365,1.401591169321199,25.22603560802943,88.99050881718351,119.9188761665596,2459800.5,12.81,0.076,15.233,MBA,
.2033454330498239,3.123906200764886,2.249146215034002,33.48941688896129,314.7587274725012,252.7979143244388,2459800.5,13.86,0.086,10.382,MBA,
.2933938984696173,3.941983548930642,6.816717534998753,158.2941515091175,215.8458352326305,155.015445148249,2459800.5,12.14,0.061,23.457,OMB,Ehdita
.03189587653943543,3.126073695625914,22.41853274567586,183.2070578387338,164.4302020783499,249.1469194289029,2459800.5,13.50,0.051,13.449,MBA,
.1402530967443084,3.119668936865499,2.014838628260381,52.3235684368174,1.599604154189612,324.7301062887905,2459800.5,13.78,0.066,10.806,MBA,
.124538902468492,3.151578866651576,16.78791540143508,58.98166203162319,168.6240366153359,167.331010742146,2459800.5,12.30,0.074,21.370,MBA,Capodimonte
.08432495429834254,3.162696601926845,9.597033129798453,169.4344888916915,248.0510096518551,178.2668093022449,2459800.5,12.90,0.062,15.408,MBA,
.1647624874967314,3.239033830621237,6.733478909507761,293.8717128039279,32.79661600338499,210.6448993764116,2459800.5,13.26,0.084,12.059,OMB,Alfilipenko
.1880632016414397,3.162838325400573,2.277862980841665,62.75151910125349,324.2702459801753,206.687277524666,2459800.5,13.64,0.091,11.096,MBA,
.1420310341101816,3.21317510705572,.6278130916427707,5.753540601055367,288.1359247533699,274.209646107328,2459800.5,13.48,0.062,12.201,OMB,Abderhalden
.2028373014703407,2.553895035029404,10.96293970646074,292.7134125985887,221.630372925978,231.5529834352312,2459800.5,12.23,0.233,10.950,MBA,
.2165204073636879,3.984732711746152,9.29210126863223,344.7662454206028,64.32947607036924,255.9491924887157,2459800.5,11.75,0.076,25.417,OMB,Paquet
.1165290803795665,3.058800141615115,4.86029210791813,268.064245742999,98.78320955002977,263.2220391395433,2459800.5,13.97,0.080,10.295,MBA,
.1401509356282644,3.177941591665435,17.69343595634046,170.4550430007383,275.3038014426492,116.9802698708652,2459800.5,13.23,0.069,13.309,MBA,
.193555642646899,3.095414064038969,3.017803469935104,103.2555580104129,302.2250137548544,228.5423523425054,2459800.5,13.28,0.094,12.483,MBA,
.2592737673306084,2.7615742245881,7.53979152560805,83.67410048504767,292.6457354919891,199.5947006918449,2459800.5,13.30,0.056,12.692,MBA,
.04535007222149293,3.450947110368608,6.783326761323895,43.37962168676709,179.4586077183043,170.1847134563787,2459800.5,13.27,0.072,13.043,OMB,
.1540315665472441,3.966645061607354,8.430683308626319,214.3933309487743,205.9631676052627,79.23461460673417,2459800.5,13.06,0.115,12.968,OMB,
.3100751965803507,3.940840363386001,2.897012811715634,256.346645757782,101.7562852565471,181.2531813595442,2459800.5,12.70,0.079,18.026,OMB,Martak
.2217590349412056,3.058069615320422,2.041694810127815,192.9132515724127,265.3392697527082,159.2826237526724,2459800.5,13.79,0.048,13.473,MBA,
.02590449335758272,5.132641906370907,28.46119343434972,189.596844237795,315.3532681391029,280.7727624107685,2459800.5,10.98,0.067,35.516,TJN,
.09639860284940154,3.110594450837314,17.16194258304113,236.9920447457734,297.3656833150389,61.60109733655193,2459800.5,12.42,0.047,22.904,MBA,
.1996540718077116,3.169591490007437,2.885389236051608,99.37943807940196,294.1675043268681,177.6490358543549,2459800.5,13.75,0.110,10.533,MBA,Schaefer
.160372870373899,2.780307492044044,9.438656983143058,151.2129230139155,117.0293141511104,355.4314482268254,2459800.5,13.80,0.037,14.482,MBA,Sergiospinelli
.1686933255703924,2.589822540249583,12.2463796845647,191.4979461589556,340.4391264359347,82.36295619534265,2459800.5,13.46,0.061,11.562,MBA,
.1652998471208562,3.97778891954997,5.239147700572646,239.5151451187979,135.0316607304082,5.214009070214942,2459800.5,13.03,0.073,14.142,OMB,
.006975093885407426,3.169370186335104,9.136174777486758,34.32262259415158,268.3595671464408,155.4788152997113,2459800.5,13.39,0.046,16.269,MBA,
.04537840810322685,5.211946269108359,16.26149624739189,253.4300148955366,179.3670553011416,348.4574062371835,2459800.5,9.19,0.053,87.646,TJN,Dexius
.02335901352989417,5.293746259644861,28.75080431685591,120.5540925025852,284.7544749366141,5.493605159833415,2459800.5,9.65,0.072,62.519,TJN,Eioneus
.1788017669131388,2.663637066207147,13.11930674105464,84.15778443771936,336.4475328135819,213.6137495032188,2459800.5,13.69,0.065,12.170,MBA,
.2047642860056041,2.676444809417354,8.050177458369605,51.34434358147934,269.1804755254276,252.6467865321499,2459800.5,13.69,0.049,12.072,MBA,
.05649807215957881,3.008046184279157,11.21946101174275,77.43326795897103,177.5745770129463,30.56197331852437,2459800.5,12.65,0.177,10.956,MBA,
.209409710671431,2.866125796868299,14.20905241827993,290.053463067619,294.7383114861756,214.2620986829852,2459800.5,13.05,0.046,15.826,MBA,
